Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","1997","1997","3050","FAO TIER 1","kt","98.9708","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","1998","1998","3050","FAO TIER 1","kt","88.4674","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kt","98.9624","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","104.049","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","104.1987","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","99.1093","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","104.8199","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","110.2003","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","103.4685","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","104.8143","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","107.2037","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","108.5019","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2009","2009","3050","FAO TIER 1","kt","105.8411","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2010","2010","3050","FAO TIER 1","kt","95.7896","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2011","2011","3050","FAO TIER 1","kt","106.6105","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2012","2012","3050","FAO TIER 1","kt","110.1527","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2013","2013","3050","FAO TIER 1","kt","111.2775","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2014","2014","3050","FAO TIER 1","kt","96.2051","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2015","2015","3050","FAO TIER 1","kt","89.4397","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2016","2016","3050","FAO TIER 1","kt","94.15","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2017","2017","3050","FAO TIER 1","kt","93.1805","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2018","2018","3050","FAO TIER 1","kt","92.3523","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2019","2019","3050","FAO TIER 1","kt","103.9217","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2020","2020","3050","FAO TIER 1","kt","98.5469","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2021","2021","3050","FAO TIER 1","kt","92.2278","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1961","1961","3050","FAO TIER 1","kt","26410.916","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1962","1962","3050","FAO TIER 1","kt","26911.388","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1963","1963","3050","FAO TIER 1","kt","27440.448","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1964","1964","3050","FAO TIER 1","kt","27926.472","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1965","1965","3050","FAO TIER 1","kt","28475.4624","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1966","1966","3050","FAO TIER 1","kt","29269.5676","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1967","1967","3050","FAO TIER 1","kt","30469.614","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1968","1968","3050","FAO TIER 1","kt","31764.2584","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1969","1969","3050","FAO TIER 1","kt","32792.4212","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1970","1970","3050","FAO TIER 1","kt","33967.5224","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1971","1971","3050","FAO TIER 1","kt","35280.14","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1972","1972","3050","FAO TIER 1","kt","36155.616","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1973","1973","3050","FAO TIER 1","kt","36902.6224","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1974","1974","3050","FAO TIER 1","kt","37660.238","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1975","1975","3050","FAO TIER 1","kt","38838.3296","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1976","1976","3050","FAO TIER 1","kt","39882.9172","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1977","1977","3050","FAO TIER 1","kt","40913.6756","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1978","1978","3050","FAO TIER 1","kt","40839.8116","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1979","1979","3050","FAO TIER 1","kt","40408.494","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1980","1980","3050","FAO TIER 1","kt","40213.8996","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1981","1981","3050","FAO TIER 1","kt","40841.5168","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1982","1982","3050","FAO TIER 1","kt","41328.6048","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1983","1983","3050","FAO TIER 1","kt","40670.308","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1984","1984","3050","FAO TIER 1","kt","39719.2488","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1985","1985","3050","FAO TIER 1","kt","39660.8212","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1986","1986","3050","FAO TIER 1","kt","40229.4312","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1987","1987","3050","FAO TIER 1","kt","40945.7608","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1988","1988","3050","FAO TIER 1","kt","41487.2808","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1989","1989","3050","FAO TIER 1","kt","41957.888","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1990","1990","3050","FAO TIER 1","kt","42030.1336","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1991","1991","3050","FAO TIER 1","kt","42069.7088","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1992","1992","3050","FAO TIER 1","kt","42787.4384","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1993","1993","3050","FAO TIER 1","kt","43721.188","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1994","1994","3050","FAO TIER 1","kt","44342.872","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1995","1995","3050","FAO TIER 1","kt","44359.7112","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1996","1996","3050","FAO TIER 1","kt","45392.872","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1997","1997","3050","FAO TIER 1","kt","44746.5508","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1998","1998","3050","FAO TIER 1","kt","44926.8792","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","1999","1999","3050","FAO TIER 1","kt","42804.1964","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2000","2000","3050","FAO TIER 1","kt","43006.8856","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2001","2001","3050","FAO TIER 1","kt","43311.5228","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2002","2002","3050","FAO TIER 1","kt","43771.14","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2003","2003","3050","FAO TIER 1","kt","43837.9396","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2004","2004","3050","FAO TIER 1","kt","44020.4408","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2005","2005","3050","FAO TIER 1","kt","45234.3668","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2006","2006","3050","FAO TIER 1","kt","45272.6904","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2007","2007","3050","FAO TIER 1","kt","45679.0124","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2008","2008","3050","FAO TIER 1","kt","45860.0184","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2009","2009","3050","FAO TIER 1","kt","45763.3764","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2010","2010","3050","FAO TIER 1","kt","47073.5888","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2011","2011","3050","FAO TIER 1","kt","43737.0836","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2012","2012","3050","FAO TIER 1","kt","40936.4228","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2013","2013","3050","FAO TIER 1","kt","39944.6124","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2014","2014","3050","FAO TIER 1","kt","39437.3728","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2015","2015","3050","FAO TIER 1","kt","37797.8636","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","38867.0016","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","41127.8392","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","44243.4804","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","46307.828","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","47574.7748","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2021","2021","3050","FAO TIER 1","kt","49685.6892","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kt","753.0934","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kt","758.2324","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kt","769.3908","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kt","766.9682","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","775.232","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","779.8959","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","823.5936","E","Estimated value",""
